DATE,TIME,AP1,AP2,AP3,AP4,AP5,AV1,AV2,AV3,AV4,AV5,BP1,BP2,BP3,BP4,BP5,BV1,BV2,BV3,BV4,BV5
20181213,095902,10.78,10.79,10.8,10.81,10.82,22200,66300,397177,81200,24245,10.77,10.76,10.75,10.74,10.73,47600,4900,400,63580,33667
20181213,095905,10.78,10.79,10.8,10.81,10.82,22200,65400,397177,81200,24245,10.77,10.76,10.75,10.74,10.73,49200,4900,400,63580,33667
20181213,095908,10.79,10.8,10.81,10.82,10.83,29100,397177,81200,24245,89200,10.78,10.77,10.76,10.75,10.74,14800,49000,4900,400,63580
20181213,095911,10.79,10.8,10.81,10.82,10.83,29200,397177,81200,26245,89200,10.78,10.77,10.76,10.75,10.74,15200,59200,4900,400,63580
20181213,095914,10.79,10.8,10.81,10.82,10.83,29200,397777,81200,26245,89200,10.78,10.77,10.76,10.75,10.74,15900,57800,4900,400,63580
20181213,095917,10.78,10.79,10.8,10.81,10.82,79900,21600,397777,81200,26245,10.77,10.76,10.75,10.74,10.73,57800,4900,400,63580,33667
20181213,095920,10.78,10.79,10.8,10.81,10.82,74000,22600,397777,81200,26245,10.77,10.76,10.75,10.74,10.73,60900,4900,400,64080,33667
20181213,095923,10.78,10.79,10.8,10.81,10.82,73600,20600,397777,81200,26245,10.77,10.76,10.75,10.74,10.73,60900,4900,2400,64080,33667
20181213,095926,10.78,10.79,10.8,10.81,10.82,73600,21300,397777,81200,26245,10.77,10.76,10.75,10.74,10.73,60600,4900,3400,64080,34667
20181213,095929,10.78,10.79,10.8,10.81,10.82,73600,21300,397777,81200,26245,10.77,10.76,10.75,10.74,10.73,55400,4900,3400,64080,34667
20181213,095932,10.77,10.78,10.79,10.8,10.81,31100,73600,21300,397777,81200,10.76,10.75,10.74,10.73,10.72,4900,6400,64080,34667,73800
20181213,095935,10.77,10.78,10.79,10.8,10.81,31100,73600,26300,397777,81200,10.76,10.75,10.74,10.73,10.72,4900,6400,64080,34667,73800
20181213,095938,10.78,10.79,10.8,10.81,10.82,73600,26300,397777,81200,26445,10.77,10.76,10.75,10.74,10.73,30900,4900,6400,64080,35167
20181213,095941,10.78,10.79,10.8,10.81,10.82,24600,28300,397777,81200,26445,10.76,10.75,10.74,10.73,10.72,4900,6400,64080,35167,73800
20181213,095944,10.78,10.79,10.8,10.81,10.82,24600,28300,397777,81200,26445,10.76,10.75,10.74,10.73,10.72,5700,7700,64080,35767,73800
20181213,095947,10.76,10.78,10.79,10.8,10.81,30700,24700,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,7700,64080,36767,73800,63400
20181213,095950,10.76,10.78,10.79,10.8,10.81,29400,24700,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,8400,64080,36767,73800,63400
20181213,095953,10.76,10.78,10.79,10.8,10.81,27600,24700,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,8400,64080,38467,73800,63400
20181213,095956,10.76,10.78,10.79,10.8,10.81,27600,24700,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,3800,64080,38467,73800,63400
20181213,095959,10.76,10.78,10.79,10.8,10.81,25600,24700,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,3400,64080,38467,73800,63400
20181213,100002,10.76,10.78,10.79,10.8,10.81,21800,25500,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,2000,64080,38467,73800,63400
20181213,100005,10.76,10.78,10.79,10.8,10.81,19900,25500,31300,397777,81200,10.75,10.74,10.73,10.72,10.71,3500,64080,38467,73800,63400
20181213,100008,10.76,10.78,10.79,10.8,10.81,20100,25200,31400,391977,81200,10.75,10.74,10.73,10.72,10.71,47500,64080,38467,73800,63400
20181213,100011,10.76,10.78,10.79,10.8,10.81,50500,25200,31400,391777,81200,10.75,10.74,10.73,10.72,10.71,52000,78080,38467,73800,63400
20181213,100014,10.76,10.78,10.79,10.8,10.81,50600,25200,31400,391777,81200,10.75,10.74,10.73,10.72,10.71,51700,78080,36867,73800,63400
20181213,100017,10.76,10.78,10.79,10.8,10.81,49200,25200,31400,391777,81200,10.75,10.74,10.73,10.72,10.71,51200,78080,36867,73800,63400
20181213,100020,10.76,10.78,10.79,10.8,10.81,45300,25200,32500,385977,81200,10.75,10.74,10.73,10.72,10.71,52000,78080,36867,73800,63400
20181213,100023,10.76,10.78,10.79,10.8,10.81,12000,25200,32500,385977,81200,10.75,10.74,10.73,10.72,10.71,52000,78080,36367,73800,63400
20181213,100026,10.76,10.78,10.79,10.8,10.81,4600,25200,92500,385977,81200,10.75,10.74,10.73,10.72,10.71,52000,78080,36367,73800,63400
20181213,100029,10.78,10.79,10.8,10.81,10.82,25200,92500,385977,81200,26445,10.76,10.75,10.74,10.73,10.72,2140,50900,78080,36367,73800
20181213,100032,10.78,10.79,10.8,10.81,10.82,24100,92800,385977,81200,26445,10.76,10.75,10.74,10.73,10.72,1740,50000,78180,37667,73800
20181213,100035,10.78,10.79,10.8,10.81,10.82,24200,92800,385977,81200,26445,10.76,10.75,10.74,10.73,10.72,1340,50000,78180,37667,73800
20181213,100038,10.78,10.79,10.8,10.81,10.82,24300,92800,385977,81200,26445,10.76,10.75,10.74,10.73,10.72,1040,52000,78180,37667,74100
20181213,100041,10.78,10.79,10.8,10.81,10.82,24600,92800,385977,81200,26445,10.75,10.74,10.73,10.72,10.71,50640,78180,37667,74100,63600
20181213,100044,10.76,10.78,10.79,10.8,10.81,200,23600,92800,385977,81200,10.75,10.74,10.73,10.72,10.71,50240,78180,37667,74100,63600
20181213,100047,10.78,10.79,10.8,10.81,10.82,23200,92800,385977,81200,30445,10.76,10.75,10.74,10.73,10.72,3600,50240,78180,37667,74100
20181213,100050,10.78,10.79,10.8,10.81,10.82,21900,92800,385977,81200,30445,10.76,10.75,10.74,10.73,10.72,7000,50240,78180,37667,74100
20181213,100053,10.78,10.79,10.8,10.81,10.82,21900,92800,385977,81200,30445,10.76,10.75,10.74,10.73,10.72,6900,50540,78180,37667,74100
20181213,100056,10.78,10.79,10.8,10.81,10.82,21100,92800,385977,81200,30445,10.76,10.75,10.74,10.73,10.72,6900,50540,78180,37667,74100
20181213,100059,10.76,10.78,10.79,10.8,10.81,24000,21100,92800,385977,81200,10.75,10.74,10.73,10.72,10.71,48540,78180,37667,74100,63600
20181213,100102,10.76,10.78,10.79,10.8,10.81,100,21100,92800,385977,81200,10.75,10.74,10.73,10.72,10.71,47340,78180,38067,74100,63600
20181213,100105,10.78,10.79,10.8,10.81,10.82,21100,92800,385977,81200,30445,10.76,10.75,10.74,10.73,10.72,4300,52340,78180,38067,74100
20181213,100108,10.78,10.79,10.8,10.81,10.82,3200,92800,385977,81200,30445,10.76,10.75,10.74,10.73,10.72,39997,15040,78180,38067,74100
20181213,100111,10.78,10.79,10.8,10.81,10.82,3200,92800,385977,81200,32445,10.76,10.75,10.74,10.73,10.72,38797,20740,78180,38067,74100
20181213,100114,10.78,10.79,10.8,10.81,10.82,7900,92800,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,39497,20740,78180,38067,74100
20181213,100117,10.78,10.79,10.8,10.81,10.82,7200,92800,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,38797,20740,78180,38067,74100
20181213,100120,10.78,10.79,10.8,10.81,10.82,7200,92800,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,41497,20740,78180,38067,74100
20181213,100123,10.78,10.79,10.8,10.81,10.82,6200,92800,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,41496,20740,78580,38067,74100
20181213,100129,10.78,10.79,10.8,10.81,10.82,6200,93300,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,40096,22740,78580,38067,74100
20181213,100132,10.78,10.79,10.8,10.81,10.82,21200,94200,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,40096,22740,78580,38067,74100
20181213,100135,10.78,10.79,10.8,10.81,10.82,21200,94200,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,40280,22740,78580,38067,74100
20181213,100138,10.78,10.79,10.8,10.81,10.82,15400,94200,386077,81200,33245,10.76,10.75,10.74,10.73,10.72,39980,22740,78580,38067,74100
20181213,100141,10.78,10.79,10.8,10.81,10.82,15200,94200,386377,81200,33245,10.76,10.75,10.74,10.73,10.72,39880,32740,78580,38067,74100
20181213,100144,10.77,10.78,10.79,10.8,10.81,18200,15200,94200,386377,81200,10.76,10.75,10.74,10.73,10.72,37580,32740,78580,38067,74100
20181213,100147,10.77,10.78,10.79,10.8,10.81,16700,15200,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,37380,32740,78580,38067,74100
20181213,100150,10.77,10.78,10.79,10.8,10.81,16700,15200,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,38380,32740,78580,38067,74100
20181213,100153,10.77,10.78,10.79,10.8,10.81,16700,15200,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,38380,37740,78580,38067,74100
20181213,100156,10.77,10.78,10.79,10.8,10.81,16700,15200,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,38377,37740,78580,38067,74100
20181213,100159,10.77,10.78,10.79,10.8,10.81,16700,15200,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,37477,37740,78580,38067,74100
20181213,100202,10.77,10.78,10.79,10.8,10.81,16700,15800,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,37977,37740,79580,38067,74100
20181213,100205,10.77,10.78,10.79,10.8,10.81,16700,15800,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,38077,37740,79580,38067,74100
20181213,100208,10.77,10.78,10.79,10.8,10.81,16800,15800,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,37662,37740,79580,38067,74100
20181213,100211,10.77,10.78,10.79,10.8,10.81,16700,15800,95200,386377,81200,10.76,10.75,10.74,10.73,10.72,36762,37740,79580,38067,74100
20181213,100214,10.77,10.78,10.79,10.8,10.81,15800,15800,125400,386377,81200,10.76,10.75,10.74,10.73,10.72,36262,37740,79580,38067,74100
20181213,100217,10.77,10.78,10.79,10.8,10.81,14800,15800,125400,388377,81200,10.76,10.75,10.74,10.73,10.72,34562,37740,79580,38067,74100
20181213,100220,10.77,10.78,10.79,10.8,10.81,14800,15800,127400,388377,81200,10.76,10.75,10.74,10.73,10.72,6500,37740,79580,38967,74100
20181213,100223,10.77,10.78,10.79,10.8,10.81,14800,15800,127400,388377,81200,10.76,10.75,10.74,10.73,10.72,4400,37740,79580,38967,74100
20181213,100226,10.77,10.78,10.79,10.8,10.81,8300,15800,127400,388377,81200,10.76,10.75,10.74,10.73,10.72,32500,37740,79580,38967,74100
20181213,100229,10.77,10.78,10.79,10.8,10.81,6500,15800,127400,388377,81200,10.76,10.75,10.74,10.73,10.72,31918,37740,79580,38967,74100
20181213,100232,10.77,10.78,10.79,10.8,10.81,6500,15800,127400,388377,81200,10.76,10.75,10.74,10.73,10.72,36818,37740,79580,38967,74100
20181213,100235,10.77,10.78,10.79,10.8,10.81,6500,15800,127400,389977,81200,10.76,10.75,10.74,10.73,10.72,36818,37740,79580,38967,74100
20181213,100238,10.77,10.78,10.79,10.8,10.81,6500,15800,127400,389977,81200,10.76,10.75,10.74,10.73,10.72,35218,37740,79580,38967,74100
20181213,100241,10.77,10.78,10.79,10.8,10.81,6700,15800,127400,389977,81200,10.76,10.75,10.74,10.73,10.72,35218,37740,79580,38967,74100
20181213,100244,10.77,10.78,10.79,10.8,10.81,6700,15800,127400,389977,81200,10.76,10.75,10.74,10.73,10.72,32365,37740,79580,38967,74100
20181213,100247,10.77,10.78,10.79,10.8,10.81,4600,15800,127400,389977,81200,10.76,10.75,10.74,10.73,10.72,28765,37740,79580,38967,74100
20181213,100250,10.77,10.78,10.79,10.8,10.81,3700,15800,127400,389977,85200,10.76,10.75,10.74,10.73,10.72,28765,37740,65580,37267,74100
20181213,100253,10.77,10.78,10.79,10.8,10.81,3700,15800,127400,389977,85200,10.76,10.75,10.74,10.73,10.72,28765,37740,65580,37267,74100
20181213,100256,10.77,10.78,10.79,10.8,10.81,3700,15800,132400,389977,85200,10.76,10.75,10.74,10.73,10.72,28764,37740,65580,37267,74100
20181213,100259,10.77,10.78,10.79,10.8,10.81,3800,15800,132400,389977,85200,10.76,10.75,10.74,10.73,10.72,28164,37740,65580,37267,74100
20181213,100302,10.77,10.78,10.79,10.8,10.81,3800,18900,132400,389977,85200,10.76,10.75,10.74,10.73,10.72,28664,37740,65580,37267,74100
20181213,100305,10.77,10.78,10.79,10.8,10.81,3800,18900,132400,389977,85200,10.76,10.75,10.74,10.73,10.72,28623,37740,65580,37267,74100
20181213,100308,10.77,10.78,10.79,10.8,10.81,3800,18900,132400,389977,85200,10.76,10.75,10.74,10.73,10.72,26823,37740,65580,37267,74100
20181213,100311,10.76,10.77,10.78,10.79,10.8,20294,3900,18900,132400,389977,10.75,10.74,10.73,10.72,10.71,34900,65580,37267,74100,63600
20181213,100314,10.76,10.77,10.78,10.79,10.8,19194,3900,18900,132400,389977,10.75,10.74,10.73,10.72,10.71,35300,65580,37267,74100,63600
20181213,100317,10.76,10.77,10.78,10.79,10.8,19194,3900,18900,132400,389977,10.75,10.74,10.73,10.72,10.71,34800,65580,37267,74100,63600
20181213,100320,10.76,10.77,10.78,10.79,10.8,26194,3900,3900,132400,389977,10.75,10.74,10.73,10.72,10.71,34800,65580,37267,74100,63600
20181213,100323,10.76,10.77,10.78,10.79,10.8,26194,3900,3900,132400,389977,10.75,10.74,10.73,10.72,10.71,35093,65580,37267,74100,63600
20181213,100326,10.76,10.77,10.78,10.79,10.8,25894,3900,800,132400,389977,10.75,10.74,10.73,10.72,10.71,31393,65580,37267,74100,63600
20181213,100329,10.75,10.76,10.77,10.78,10.79,8119,25794,3900,1300,132400,10.74,10.73,10.72,10.71,10.7,64163,37267,74100,63600,76700
20181213,100332,10.75,10.76,10.77,10.78,10.79,6600,20413,3900,1300,132400,10.74,10.73,10.72,10.71,10.7,65563,37167,74100,63600,76700
20181213,100335,10.75,10.76,10.77,10.78,10.79,6600,21113,3900,14500,132400,10.74,10.73,10.72,10.71,10.7,66428,37167,74100,63600,76700
20181213,100338,10.75,10.76,10.77,10.78,10.79,3100,21113,3900,14500,132400,10.74,10.73,10.72,10.71,10.7,66111,37167,74100,63600,76700
20181213,100341,10.75,10.76,10.77,10.78,10.79,3400,21113,3900,14500,132400,10.74,10.73,10.72,10.71,10.7,77099,37167,74100,63600,76700
20181213,100344,10.76,10.77,10.78,10.79,10.8,21113,3900,14500,132400,391277,10.75,10.74,10.73,10.72,10.71,2900,72081,37167,73800,63600
20181213,100347,10.76,10.77,10.78,10.79,10.8,19713,3900,14500,132400,391277,10.75,10.74,10.73,10.72,10.71,2100,72181,37167,73800,63600
20181213,100350,10.76,10.77,10.78,10.79,10.8,19513,3900,14500,132400,391277,10.75,10.74,10.73,10.72,10.71,2100,72781,37167,73800,63600
20181213,100353,10.76,10.77,10.78,10.79,10.8,19513,3900,14500,132400,391277,10.75,10.74,10.73,10.72,10.71,2100,72781,37167,73800,63900
20181213,100356,10.76,10.77,10.78,10.79,10.8,19513,3900,14500,132400,391277,10.75,10.74,10.73,10.72,10.71,2200,72681,37167,73800,63900
20181213,100359,10.76,10.77,10.78,10.79,10.8,33713,3900,14500,132400,391277,10.75,10.74,10.73,10.72,10.71,2800,72681,37167,73800,63900
20181213,100402,10.76,10.77,10.78,10.79,10.8,32713,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,1800,72681,37167,73800,63900
20181213,100405,10.76,10.77,10.78,10.79,10.8,32813,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,1800,72681,37167,73800,63900
20181213,100408,10.76,10.77,10.78,10.79,10.8,24813,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,1600,72681,42167,73800,63900
20181213,100411,10.76,10.77,10.78,10.79,10.8,25913,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,6800,72681,42167,73800,63900
20181213,100414,10.76,10.77,10.78,10.79,10.8,25913,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,7500,72681,42167,73800,63900
20181213,100417,10.76,10.77,10.78,10.79,10.8,26013,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,6800,72681,42167,73800,63900
20181213,100420,10.76,10.77,10.78,10.79,10.8,26113,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,6800,72681,42167,73800,63900
20181213,100423,10.76,10.77,10.78,10.79,10.8,25913,3900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,1700,72681,42167,73800,63900
20181213,100426,10.76,10.77,10.78,10.79,10.8,25913,5900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,2200,72681,42167,73800,63900
20181213,100429,10.76,10.77,10.78,10.79,10.8,29713,5900,29500,132400,391277,10.75,10.74,10.73,10.72,10.71,1252,72681,42167,73800,63900
20181213,100432,10.76,10.77,10.78,10.79,10.8,29613,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,600,72681,42167,73800,63900
20181213,100435,10.76,10.77,10.78,10.79,10.8,20313,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,700,72681,42167,73800,63900
20181213,100438,10.76,10.77,10.78,10.79,10.8,18713,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,7400,72681,42167,73800,63900
20181213,100441,10.76,10.77,10.78,10.79,10.8,14513,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,10600,72681,42167,73800,63900
20181213,100444,10.76,10.77,10.78,10.79,10.8,14513,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,8900,72681,42167,73800,63900
20181213,100447,10.76,10.77,10.78,10.79,10.8,14313,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,8400,72681,42167,73800,63900
20181213,100450,10.76,10.77,10.78,10.79,10.8,12313,5900,29500,133400,391277,10.75,10.74,10.73,10.72,10.71,7800,72681,42167,73800,63900
20181213,100453,10.76,10.77,10.78,10.79,10.8,6713,5900,49500,133400,391277,10.75,10.74,10.73,10.72,10.71,7800,72681,42167,73800,63900
20181213,100456,10.76,10.77,10.78,10.79,10.8,5013,5900,49500,133400,391277,10.75,10.74,10.73,10.72,10.71,14300,72681,42167,73800,63900
20181213,100459,10.76,10.77,10.78,10.79,10.8,5013,5900,52100,133400,411277,10.75,10.74,10.73,10.72,10.71,13500,72681,42167,73800,63900
20181213,100502,10.76,10.77,10.78,10.79,10.8,5113,5900,52100,133400,411277,10.75,10.74,10.73,10.72,10.71,12480,72681,42167,73800,63900
20181213,100505,10.78,10.79,10.8,10.81,10.82,52100,133400,411277,85200,34645,10.77,10.76,10.75,10.74,10.73,600,2087,12480,72681,62167
20181213,100508,10.78,10.79,10.8,10.81,10.82,51500,133400,411277,85200,34645,10.77,10.76,10.75,10.74,10.73,700,1887,11680,72681,62167
20181213,100511,10.77,10.78,10.79,10.8,10.81,700,51500,133400,411277,85200,10.76,10.75,10.74,10.73,10.72,1100,2380,72681,62167,73800
20181213,100514,10.78,10.79,10.8,10.81,10.82,51000,133400,411277,85200,34645,10.75,10.74,10.73,10.72,10.71,2380,72681,62167,73800,63900
20181213,100517,10.78,10.79,10.8,10.81,10.82,51000,133400,411277,85200,34645,10.77,10.75,10.74,10.73,10.72,5400,400,72681,62167,73800
20181213,100520,10.78,10.79,10.8,10.81,10.82,49400,133400,411277,85200,34645,10.77,10.75,10.74,10.73,10.72,2600,400,72681,62167,73800
20181213,100523,10.78,10.79,10.8,10.81,10.82,49400,133400,411277,85200,34645,10.77,10.75,10.74,10.73,10.72,2700,400,59581,62167,123800
20181213,100526,10.78,10.79,10.8,10.81,10.82,49400,133400,411277,85200,34645,10.77,10.75,10.74,10.73,10.72,2200,400,59581,62167,123800
20181213,100529,10.77,10.78,10.79,10.8,10.81,19000,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,15400,59581,62167,123800,63900
20181213,100532,10.77,10.78,10.79,10.8,10.81,19000,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,15200,59581,62167,123800,63900
20181213,100535,10.77,10.78,10.79,10.8,10.81,12600,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,17200,59581,62167,123800,63900
20181213,100538,10.77,10.78,10.79,10.8,10.81,13500,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,17000,59581,62167,123800,63900
20181213,100541,10.77,10.78,10.79,10.8,10.81,11500,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,20000,59581,62167,123800,63900
20181213,100544,10.77,10.78,10.79,10.8,10.81,10800,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,18500,59581,62167,123800,63900
20181213,100547,10.77,10.78,10.79,10.8,10.81,10800,49400,133400,411277,85200,10.75,10.74,10.73,10.72,10.71,18200,59581,62167,123800,63900
20181213,100553,10.77,10.78,10.79,10.8,10.81,10700,49400,133400,411277,85200,10.76,10.75,10.74,10.73,10.72,9000,18200,59581,62167,123800
20181213,100556,10.77,10.78,10.79,10.8,10.81,10600,49400,133400,411277,85200,10.76,10.75,10.74,10.73,10.72,10400,18200,61581,62167,123800
20181213,100559,10.77,10.78,10.79,10.8,10.81,10400,49400,133400,411277,85200,10.76,10.75,10.74,10.73,10.72,9009,18200,61581,72167,123800
20181213,100602,10.77,10.78,10.79,10.8,10.81,1200,49400,133400,411277,85200,10.76,10.75,10.74,10.73,10.72,8409,16700,61581,72167,123800
20181213,100605,10.77,10.78,10.79,10.8,10.81,100,44200,133400,411277,85200,10.76,10.75,10.74,10.73,10.72,14009,16700,61581,72167,123800
20181213,100608,10.78,10.79,10.8,10.81,10.82,44200,133400,412077,85200,34645,10.77,10.76,10.75,10.74,10.73,5244,14809,14900,61581,72167
20181213,100611,10.78,10.79,10.8,10.81,10.82,39900,133400,412077,85200,34645,10.77,10.76,10.75,10.74,10.73,444,7609,14900,61581,73167
20181213,100614,10.77,10.78,10.79,10.8,10.81,556,39700,133400,412077,85200,10.76,10.75,10.74,10.73,10.72,6809,14900,61581,73167,123800
20181213,100617,10.77,10.78,10.79,10.8,10.81,756,39700,133400,412077,85200,10.76,10.75,10.74,10.73,10.72,6409,14900,61581,73167,123800
20181213,100620,10.77,10.78,10.79,10.8,10.81,1056,39700,133400,412077,85200,10.76,10.75,10.74,10.73,10.72,6409,14900,61581,73167,123800
20181213,100623,10.78,10.79,10.8,10.81,10.82,39700,133400,412077,85200,34645,10.77,10.76,10.75,10.74,10.73,6744,1600,14900,61581,73167
20181213,100626,10.78,10.79,10.8,10.81,10.82,39700,133400,412077,85200,34645,10.77,10.75,10.74,10.73,10.72,7944,14900,61581,73167,123800
20181213,100629,10.78,10.79,10.8,10.81,10.82,39600,133400,412077,85200,34645,10.77,10.75,10.74,10.73,10.72,10144,14900,61581,78267,123800
20181213,100632,10.78,10.79,10.8,10.81,10.82,38500,133400,412077,85200,34645,10.77,10.75,10.74,10.73,10.72,10344,14900,61581,78267,123800
20181213,100635,10.78,10.79,10.8,10.81,10.82,31600,135300,412077,85200,34645,10.77,10.76,10.75,10.74,10.73,6444,1500,14900,61581,78267
20181213,100638,10.78,10.79,10.8,10.81,10.82,37400,140300,412077,85200,34645,10.77,10.76,10.75,10.74,10.73,7044,1500,14900,61581,78267
20181213,100641,10.78,10.79,10.8,10.81,10.82,36500,140300,412077,85200,34645,10.77,10.76,10.75,10.74,10.73,7044,1500,15900,61581,78267
20181213,100644,10.78,10.79,10.8,10.81,10.82,36500,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,4944,1500,15900,61581,78267
20181213,100647,10.78,10.79,10.8,10.81,10.82,36400,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,3944,1500,15900,61581,78267
20181213,100650,10.78,10.79,10.8,10.81,10.82,35500,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,4244,1500,15900,61581,78267
20181213,100656,10.78,10.79,10.8,10.81,10.82,35500,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,4244,2000,15900,61581,78267
20181213,100659,10.78,10.79,10.8,10.81,10.82,35700,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,1344,2000,15900,61581,78267
20181213,100702,10.78,10.79,10.8,10.81,10.82,35700,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,1300,2000,15900,61581,78267
20181213,100705,10.77,10.78,10.79,10.8,10.81,9700,35700,140300,411577,85200,10.76,10.75,10.74,10.73,10.72,2000,15900,61581,78267,123800
20181213,100708,10.77,10.78,10.79,10.8,10.81,800,35700,140300,411577,85200,10.76,10.75,10.74,10.73,10.72,9900,15900,61581,78267,123800
20181213,100711,10.78,10.79,10.8,10.81,10.82,44500,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,171,11900,15900,61581,86267
20181213,100714,10.78,10.79,10.8,10.81,10.82,34800,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,6071,8600,15900,61581,86267
20181213,100717,10.78,10.79,10.8,10.81,10.82,33500,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,6771,8600,15900,61581,86267
20181213,100720,10.78,10.79,10.8,10.81,10.82,39800,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,10671,8500,15900,61581,86267
20181213,100723,10.78,10.79,10.8,10.81,10.82,39800,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,9971,8500,15900,61581,86267
20181213,100726,10.78,10.79,10.8,10.81,10.82,39800,140300,411577,85200,34645,10.77,10.76,10.75,10.74,10.73,7571,8500,15900,61581,86267
20181213,100729,10.78,10.79,10.8,10.81,10.82,39800,140300,413577,85200,34645,10.77,10.76,10.75,10.74,10.73,7271,8500,15900,61581,86267
20181213,100732,10.78,10.79,10.8,10.81,10.82,38800,140300,413577,85200,34645,10.77,10.76,10.75,10.74,10.73,2571,8500,15900,61581,87267
20181213,100735,10.78,10.79,10.8,10.81,10.82,32200,140300,413577,85200,34645,10.77,10.76,10.75,10.74,10.73,700,8500,20900,61581,87267
20181213,100738,10.78,10.79,10.8,10.81,10.82,29100,140300,413577,85200,34645,10.77,10.76,10.75,10.74,10.73,4100,8500,20900,61581,87267
20181213,100741,10.78,10.79,10.8,10.81,10.82,23400,140300,413577,85200,34645,10.77,10.76,10.75,10.74,10.73,4400,8500,20900,61581,87267
20181213,100744,10.78,10.79,10.8,10.81,10.82,23000,140300,413677,85200,34645,10.77,10.76,10.75,10.74,10.73,6600,8500,20900,61581,87267
20181213,100747,10.78,10.79,10.8,10.81,10.82,23000,140300,413677,85200,36645,10.77,10.76,10.75,10.74,10.73,6100,8500,20900,61581,87267
20181213,100750,10.78,10.79,10.8,10.81,10.82,23000,139300,413677,85200,36645,10.77,10.76,10.75,10.74,10.73,5688,8500,20900,61581,87267
20181213,100753,10.78,10.79,10.8,10.81,10.82,22800,139300,413677,85200,36645,10.77,10.76,10.75,10.74,10.73,8088,8500,20900,61581,87267
20181213,100759,10.78,10.79,10.8,10.81,10.82,22800,139300,413677,85200,36645,10.77,10.76,10.75,10.74,10.73,7388,8500,20900,61581,87267
20181213,100802,10.77,10.78,10.79,10.8,10.81,20212,22800,139300,413677,85200,10.76,10.75,10.74,10.73,10.72,7500,20900,61581,87267,123800
20181213,100805,10.77,10.78,10.79,10.8,10.81,19312,22800,109100,413677,85700,10.76,10.75,10.74,10.73,10.72,8500,20900,61581,87267,123800
20181213,100808,10.77,10.78,10.79,10.8,10.81,19312,22800,109100,413677,85700,10.76,10.75,10.74,10.73,10.72,8500,30900,61581,87267,123800
20181213,100811,10.77,10.78,10.79,10.8,10.81,25012,22800,109100,413677,85700,10.76,10.75,10.74,10.73,10.72,7600,30900,61581,87267,123800
20181213,100814,10.77,10.78,10.79,10.8,10.81,23312,22800,109100,413677,85700,10.76,10.75,10.74,10.73,10.72,1100,30900,61581,87267,123800
