DATE,TIME,PRICE,SIZE
20181213,09560190,10.73,1000
20181213,09560680,10.73,300
20181213,09561160,10.73,300
20181213,09561180,10.73,400
20181213,09561380,10.75,300
20181213,09561490,10.75,1500
20181213,09561680,10.73,300
20181213,09561780,10.75,200
20181213,09561780,10.75,1000
20181213,09561810,10.75,700
20181213,09562010,10.75,200
20181213,09562030,10.75,100
20181213,09562030,10.76,1000
20181213,09562030,10.76,914
20181213,09562030,10.76,100
20181213,09562030,10.76,86
20181213,09562230,10.76,100
20181213,09562250,10.76,200
20181213,09562440,10.74,400
20181213,09562540,10.76,614
20181213,09562540,10.76,86
20181213,09562650,10.74,300
20181213,09562690,10.74,300
20181213,09562870,10.74,200
20181213,09563040,10.75,100
20181213,09563140,10.75,900
20181213,09563680,10.74,200
20181213,09563970,10.74,15
20181213,09564180,10.74,300
20181213,09564330,10.75,100
20181213,09564580,10.75,100
20181213,09564650,10.75,600
20181213,09564650,10.75,1500
20181213,09564670,10.74,300
20181213,09564710,10.75,300
20181213,09564710,10.75,1200
20181213,09564980,10.75,1000
20181213,09565050,10.75,1100
20181213,09565090,10.75,200
20181213,09565120,10.75,1000
20181213,09565200,10.74,400
20181213,09565220,10.75,200
20181213,09565230,10.75,1800
20181213,09565340,10.75,400
20181213,09565490,10.75,100
20181213,09565530,10.74,300
20181213,09565680,10.74,300
20181213,09570060,10.74,5
20181213,09570120,10.74,480
20181213,09570120,10.74,520
20181213,09570690,10.74,300
20181213,09570710,10.75,200
20181213,09570890,10.75,200
20181213,09570890,10.75,100
20181213,09570910,10.74,300
20181213,09571020,10.75,200
20181213,09571090,10.75,7100
20181213,09571120,10.75,100
20181213,09571130,10.75,700
20181213,09571170,10.75,3500
20181213,09571450,10.74,400
20181213,09571480,10.75,100
20181213,09571480,10.75,500
20181213,09571480,10.75,300
20181213,09571480,10.75,100
20181213,09571670,10.76,1100
20181213,09571680,10.75,200
20181213,09571730,10.76,200
20181213,09571890,10.75,500
20181213,09571960,10.76,1014
20181213,09571960,10.76,86
20181213,09571990,10.76,1100
20181213,09572030,10.76,200
20181213,09572070,10.76,1100
20181213,09572090,10.76,14
20181213,09572090,10.76,100
20181213,09572090,10.76,1000
20181213,09572090,10.76,386
20181213,09572160,10.76,300
20181213,09572260,10.76,800
20181213,09572300,10.75,100
20181213,09572300,10.75,300
20181213,09572330,10.75,700
20181213,09572330,10.75,100
20181213,09572330,10.75,100
20181213,09572370,10.76,1414
20181213,09572370,10.76,2800
20181213,09572370,10.76,786
20181213,09572600,10.75,100
20181213,09572600,10.75,100
20181213,09572600,10.75,600
20181213,09572690,10.75,100
20181213,09572690,10.75,200
20181213,09572690,10.76,1200
20181213,09573000,10.76,100
20181213,09573300,10.76,100
20181213,09573580,10.76,100
20181213,09573580,10.76,200
20181213,09573680,10.75,300
20181213,09573730,10.76,200
20181213,09574150,10.75,800
20181213,09574270,10.75,200
20181213,09574270,10.75,100
20181213,09574270,10.75,100
20181213,09574410,10.76,1000
20181213,09574460,10.75,3
20181213,09574470,10.76,300
20181213,09574530,10.75,300
20181213,09574570,10.76,1000
20181213,09574670,10.76,14
20181213,09574670,10.76,100
20181213,09574670,10.76,100
20181213,09574670,10.76,986
20181213,09574680,10.75,300
20181213,09574730,10.76,200
20181213,09574780,10.76,800
20181213,09574870,10.76,14
20181213,09574870,10.76,2500
20181213,09574870,10.76,900
20181213,09574870,10.76,500
20181213,09574870,10.76,100
20181213,09574870,10.76,2086
20181213,09575180,10.76,400
20181213,09575250,10.76,1600
20181213,09575280,10.76,1500
20181213,09575340,10.76,600
20181213,09575350,10.75,7
20181213,09575370,10.76,4500
20181213,09575400,10.76,100
20181213,09575430,10.76,200
20181213,09575440,10.76,200
20181213,09575460,10.76,200
20181213,09575480,10.76,900
20181213,09575530,10.76,400
20181213,09575560,10.76,400
20181213,09575570,10.76,400
20181213,09575640,10.76,1200
20181213,09575640,10.76,200
20181213,09575640,10.75,700
20181213,09575680,10.75,300
20181213,09575730,10.76,5114
20181213,09575890,10.76,300
20181213,09575990,10.76,300
20181213,09575990,10.76,286
20181213,09575990,10.76,14
20181213,09575990,10.76,300
20181213,09575990,10.76,86
20181213,09575990,10.76,200
20181213,09575990,10.76,14
20181213,09575990,10.76,186
20181213,09575990,10.76,14
20181213,09575990,10.77,1600
20181213,09580130,10.76,100
20181213,09580130,10.76,100
20181213,09580130,10.76,200
20181213,09580130,10.76,600
20181213,09580680,10.76,200
20181213,09580680,10.77,400
20181213,09580890,10.76,200
20181213,09580920,10.76,400
20181213,09580920,10.76,700
20181213,09581010,10.77,1300
20181213,09581330,10.77,1400
20181213,09581350,10.77,200
20181213,09581360,10.77,800
20181213,09581360,10.77,700
20181213,09581370,10.77,300
20181213,09581370,10.77,3000
20181213,09581370,10.77,300
20181213,09581370,10.77,2000
20181213,09581370,10.77,200
20181213,09581370,10.77,1400
20181213,09581420,10.76,300
20181213,09581420,10.77,1400
20181213,09581420,10.77,500
20181213,09581420,10.77,300
20181213,09581430,10.77,200
20181213,09581490,10.77,100
20181213,09581530,10.77,700
20181213,09581540,10.77,4600
20181213,09581560,10.77,200
20181213,09581580,10.77,600
20181213,09581580,10.77,1700
20181213,09581610,10.77,1600
20181213,09581610,10.77,1500
20181213,09581630,10.77,1100
20181213,09581680,10.77,200
20181213,09581680,10.76,300
20181213,09581700,10.76,700
20181213,09581700,10.77,900
20181213,09581710,10.77,1700
20181213,09581710,10.77,600
20181213,09581720,10.77,2400
20181213,09581740,10.77,200
20181213,09581770,10.77,1400
20181213,09581770,10.77,4000
20181213,09581800,10.77,4300
20181213,09581810,10.77,2400
20181213,09581830,10.77,1200
20181213,09581870,10.77,1100
20181213,09581890,10.77,7900
20181213,09581900,10.77,1400
20181213,09581910,10.77,6200
20181213,09581920,10.77,700
20181213,09581920,10.77,5800
20181213,09581930,10.77,1100
20181213,09581930,10.77,200
20181213,09581930,10.77,200
20181213,09581940,10.77,100
20181213,09581960,10.77,1100
20181213,09582050,10.77,200
20181213,09582060,10.77,1200
20181213,09582070,10.77,900
20181213,09582070,10.77,1100
20181213,09582070,10.77,1000
20181213,09582070,10.77,500
20181213,09582080,10.77,300
20181213,09582100,10.77,1100
20181213,09582120,10.77,3800
20181213,09582120,10.77,2600
20181213,09582120,10.77,1800
20181213,09582120,10.77,100
20181213,09582120,10.77,100
20181213,09582120,10.78,200
20181213,09582130,10.78,1400
20181213,09582130,10.76,300
20181213,09582130,10.78,2400
20181213,09582130,10.78,500
20181213,09582140,10.78,1600
20181213,09582150,10.78,1700
20181213,09582180,10.78,13000
20181213,09582210,10.78,500
20181213,09582220,10.77,100
20181213,09582220,10.77,1300
20181213,09582220,10.77,1300
20181213,09582220,10.77,2100
20181213,09582220,10.76,200
20181213,09582290,10.78,500
20181213,09582400,10.78,1500
20181213,09582410,10.78,11800
20181213,09582410,10.78,4000
20181213,09582430,10.77,300
20181213,09582560,10.78,1100
20181213,09582640,10.77,1400
20181213,09582670,10.77,300
20181213,09582670,10.78,1500
20181213,09582690,10.78,7400
20181213,09582690,10.78,100
20181213,09582690,10.78,1600
20181213,09582690,10.77,400
20181213,09582700,10.78,300
20181213,09582700,10.78,6300
20181213,09582700,10.78,2400
20181213,09582700,10.78,200
20181213,09582700,10.78,700
20181213,09582700,10.78,3200
20181213,09582710,10.78,2000
20181213,09582710,10.78,8000
20181213,09582710,10.78,9400
20181213,09582710,10.78,5500
20181213,09582720,10.78,5100
20181213,09582810,10.78,1700
20181213,09582870,10.77,1100
20181213,09582870,10.77,5500
20181213,09582870,10.77,1000
20181213,09582870,10.76,2000
20181213,09582870,10.76,12600
20181213,09582870,10.76,1500
20181213,09582870,10.76,100
20181213,09582870,10.76,6200
20181213,09582940,10.78,3900
20181213,09582990,10.77,100
20181213,09582990,10.78,7500
20181213,09582990,10.78,3400
20181213,09583000,10.78,2900
20181213,09583000,10.78,1100
20181213,09583000,10.78,3800
20181213,09583030,10.78,300
20181213,09583060,10.78,400
20181213,09583080,10.78,2000
20181213,09583080,10.78,2000
20181213,09583080,10.78,700
20181213,09583080,10.78,200
20181213,09583080,10.78,600
20181213,09583270,10.78,400
20181213,09583270,10.78,1000
20181213,09583270,10.78,100
20181213,09583270,10.78,100
20181213,09583270,10.78,1200
20181213,09583270,10.78,500
20181213,09583280,10.78,300
20181213,09583280,10.78,3000
20181213,09583290,10.78,1300
20181213,09583300,10.78,100
20181213,09583300,10.78,100
20181213,09583300,10.78,200
20181213,09583300,10.78,1000
20181213,09583300,10.78,100
20181213,09583300,10.78,200
20181213,09583300,10.78,500
20181213,09583300,10.78,500
20181213,09583300,10.78,300
20181213,09583310,10.78,100
20181213,09583310,10.78,2000
20181213,09583310,10.78,200
20181213,09583310,10.78,200
20181213,09583310,10.78,700
20181213,09583310,10.78,100
20181213,09583320,10.78,600
20181213,09583320,10.78,1500
20181213,09583320,10.78,100
20181213,09583330,10.78,300
20181213,09583330,10.78,100
20181213,09583470,10.78,500
20181213,09583650,10.78,1000
20181213,09583650,10.78,300
20181213,09583650,10.78,100
20181213,09583650,10.78,300
20181213,09583650,10.78,400
20181213,09583650,10.78,4500
20181213,09583650,10.77,2400
20181213,09583680,10.77,300
20181213,09583870,10.79,3000
20181213,09583870,10.79,1000
20181213,09583870,10.79,100
20181213,09583870,10.79,1400
20181213,09583980,10.78,5800
20181213,09583980,10.78,2000
20181213,09583980,10.77,4200
20181213,09584380,10.79,600
20181213,09584380,10.79,400
20181213,09584470,10.78,100
20181213,09584470,10.78,300
20181213,09584490,10.79,300
20181213,09584670,10.78,100
20181213,09584670,10.78,100
20181213,09584780,10.79,200
20181213,09584810,10.79,1100
20181213,09584810,10.79,100
20181213,09584830,10.79,1500
20181213,09584970,10.78,200
20181213,09584970,10.78,400
20181213,09584970,10.78,1200
20181213,09584970,10.78,700
20181213,09584970,10.78,100
20181213,09584970,10.77,5800
20181213,09584980,10.79,2000
20181213,09584980,10.79,3800
20181213,09585010,10.79,400
20181213,09585190,10.79,1100
20181213,09585660,10.78,400
20181213,09585660,10.78,1700
20181213,09585690,10.78,300
20181213,09585720,10.79,2100
20181213,09585820,10.78,500
20181213,09585870,10.79,1200
20181213,09590150,10.78,2500
20181213,09590150,10.78,900
20181213,09590150,10.78,1200
20181213,09590150,10.78,400
20181213,09590150,10.78,400
20181213,09590150,10.78,1600
20181213,09590150,10.78,800
20181213,09590160,10.77,1000
20181213,09590660,10.78,22200
20181213,09590660,10.79,1400
20181213,09590660,10.79,3000
20181213,09590660,10.79,5000
20181213,09590660,10.79,1000
20181213,09590660,10.79,1300
20181213,09590660,10.79,7000
20181213,09590660,10.79,1300
20181213,09590660,10.79,500
20181213,09590660,10.79,10000
20181213,09590660,10.79,2100
20181213,09590660,10.79,5200
20181213,09590680,10.77,300
20181213,09590710,10.77,1400
20181213,09590720,10.79,500
20181213,09590820,10.78,900
20181213,09590950,10.78,1100
20181213,09591470,10.79,5500
20181213,09591490,10.79,1000
20181213,09591570,10.79,1100
20181213,09591580,10.78,400
20181213,09591590,10.78,13300
20181213,09591590,10.78,1500
20181213,09591590,10.78,700
20181213,09591590,10.78,3700
20181213,09591620,10.78,200
20181213,09591690,10.78,1000
20181213,09591760,10.78,1000
20181213,09591770,10.78,3500
20181213,09591850,10.78,1400
20181213,09592160,10.78,200
20181213,09592250,10.78,200
20181213,09592500,10.77,300
20181213,09592650,10.77,4900
20181213,09592670,10.77,300
20181213,09593190,10.77,400
20181213,09593190,10.77,300
20181213,09593190,10.77,100
20181213,09593190,10.77,2800
20181213,09593190,10.77,300
20181213,09593190,10.77,100
20181213,09593190,10.77,11700
20181213,09593190,10.77,100
20181213,09593190,10.77,700
20181213,09593190,10.77,400
20181213,09593190,10.77,400
20181213,09593190,10.77,400
20181213,09593190,10.77,700
20181213,09593190,10.77,500
20181213,09593710,10.77,31100
20181213,09593790,10.77,200
20181213,09593910,10.78,12900
20181213,09593950,10.77,300
20181213,09593950,10.77,1200
20181213,09594000,10.78,36400
20181213,09594510,10.76,3800
20181213,09594510,10.76,400
20181213,09594510,10.76,300
20181213,09594510,10.76,300
20181213,09594510,10.76,100
20181213,09594510,10.76,700
20181213,09594510,10.76,100
20181213,09594630,10.76,1100
20181213,09594670,10.76,1500
20181213,09594750,10.76,1100
20181213,09594890,10.76,200
20181213,09595050,10.76,1100
20181213,09595080,10.76,100
20181213,09595120,10.76,300
20181213,09595150,10.76,300
20181213,09595600,10.75,100
20181213,09595600,10.75,100
20181213,09595600,10.75,200
20181213,09595600,10.75,2000
20181213,09595600,10.75,1000
20181213,09595600,10.75,1200
20181213,09595660,10.76,2000
20181213,09595680,10.75,300
20181213,09595870,10.75,100
20181213,10000000,10.76,1800
20181213,10000160,10.76,2000
20181213,10000170,10.75,1000
20181213,10000170,10.75,400
20181213,10000170,10.75,100
20181213,10000290,10.76,1200
20181213,10000400,10.76,800
20181213,10000670,10.75,300
20181213,10000830,10.75,900
20181213,10000920,10.75,700
20181213,10001080,10.75,100
20181213,10001080,10.75,1300
20181213,10001400,10.75,200
20181213,10001400,10.75,200
20181213,10001560,10.76,200
20181213,10001610,10.76,1000
20181213,10001620,10.76,400
20181213,10001680,10.75,500
20181213,10001800,10.76,1500
20181213,10001800,10.76,300
20181213,10001800,10.76,1200
20181213,10001820,10.76,1000
20181213,10002080,10.76,1800
20181213,10002090,10.76,100
20181213,10002180,10.76,12000
20181213,10002180,10.76,300
20181213,10002180,10.76,100
20181213,10002180,10.76,100
20181213,10002180,10.76,100
20181213,10002180,10.76,100
20181213,10002180,10.76,18800
20181213,10002380,10.76,300
20181213,10002380,10.76,400
20181213,10002440,10.76,100
20181213,10002470,10.76,900
20181213,10002470,10.76,100
20181213,10002510,10.76,5700
20181213,10002650,10.75,600
20181213,10002680,10.75,300
20181213,10002680,10.76,100
20181213,10002680,10.76,3200
20181213,10002690,10.76,200
20181213,10002710,10.76,200
20181213,10002710,10.76,300
20181213,10002710,10.76,100
20181213,10002710,10.76,100
20181213,10002710,10.76,100
20181213,10002710,10.76,100
20181213,10002710,10.76,100
20181213,10002710,10.76,100
20181213,10002710,10.76,100
20181213,10002710,10.76,200
20181213,10002710,10.75,200
20181213,10002880,10.76,60
20181213,10003190,10.78,1200
20181213,10003340,10.76,400
20181213,10003680,10.76,300
20181213,10003970,10.76,140
20181213,10003970,10.76,100
20181213,10003970,10.76,700
20181213,10003970,10.76,100
20181213,10003970,10.75,1360
20181213,10004190,10.78,1100
20181213,10004300,10.76,200
20181213,10004310,10.76,200
20181213,10004360,10.75,400
20181213,10004410,10.76,1000
20181213,10004440,10.76,200
20181213,10004450,10.76,200
20181213,10004450,10.78,1300
20181213,10004470,10.76,100
20181213,10004560,10.76,200
20181213,10004640,10.78,1100
20181213,10004680,10.76,300
20181213,10004800,10.78,1400
20181213,10005650,10.76,600
20181213,10005680,10.76,300
20181213,10005840,10.76,2500
20181213,10005840,10.76,200
20181213,10005840,10.76,3300
20181213,10005970,10.76,24000
20181213,10010200,10.75,1000
20181213,10010200,10.75,1300
20181213,10010270,10.76,100
20181213,10010330,10.76,100
20181213,10010600,10.78,6200
20181213,10010680,10.76,200
20181213,10010830,10.76,900
20181213,10010850,10.76,3
20181213,10010900,10.76,1500
20181213,10011290,10.78,100
20181213,10011340,10.78,100
20181213,10011360,10.78,100
20181213,10011360,10.78,100
20181213,10011440,10.78,100
20181213,10011440,10.78,100
20181213,10011440,10.78,100
20181213,10011440,10.78,100
20181213,10011440,10.78,200
20181213,10011440,10.78,100
20181213,10011660,10.78,100
20181213,10011660,10.78,300
20181213,10011670,10.76,400
20181213,10011680,10.76,300
20181213,10011680,10.78,500
20181213,10011710,10.78,400
20181213,10012120,10.76,1
20181213,10012140,10.78,1000
20181213,10012670,10.76,300
20181213,10012740,10.76,196
20181213,10012740,10.76,100
20181213,10012740,10.76,100
20181213,10012740,10.76,100
20181213,10012740,10.76,100
20181213,10012740,10.76,100
20181213,10012740,10.76,4
20181213,10012900,10.76,296
20181213,10012900,10.76,104
20181213,10013270,10.76,16
20181213,10013670,10.76,300
20181213,10013780,10.78,3600
20181213,10013780,10.78,2200
20181213,10014140,10.78,400
20181213,10014140,10.76,100
20181213,10014150,10.76,400
20181213,10014180,10.76,1800
20181213,10014290,10.77,1800
20181213,10014440,10.76,100
20181213,10014680,10.76,200
20181213,10014730,10.77,1500
20181213,10015480,10.76,3
20181213,10015680,10.76,300
20181213,10015820,10.76,600
20181213,10020120,10.76,1000
20181213,10020620,10.76,115
20181213,10020680,10.76,300
20181213,10020850,10.76,900
20181213,10020880,10.77,100
20181213,10021270,10.77,900
20181213,10021320,10.76,100
20181213,10021360,10.76,400
20181213,10021480,10.77,1000
20181213,10021690,10.76,300
20181213,10021740,10.76,1400
20181213,10022120,10.76,100
20181213,10022600,10.77,6500
20181213,10022680,10.76,200
20181213,10022680,10.76,100
20181213,10022830,10.76,200
20181213,10022840,10.77,1800
20181213,10022860,10.76,82
20181213,10023170,10.76,318
20181213,10023170,10.76,82
20181213,10023680,10.76,200
20181213,10023680,10.76,418
20181213,10023680,10.76,200
20181213,10023680,10.76,782
20181213,10024190,10.76,218
20181213,10024190,10.76,1500
20181213,10024190,10.76,82
20181213,10024240,10.76,18
20181213,10024240,10.76,382
20181213,10024310,10.76,600
20181213,10024330,10.76,53
20181213,10024520,10.77,100
20181213,10024640,10.77,2000
20181213,10024690,10.76,300
20181213,10024780,10.77,900
20181213,10025470,10.76,1
20181213,10025690,10.76,300
20181213,10025820,10.76,300
20181213,10030140,10.76,1000
20181213,10030320,10.76,41
20181213,10030680,10.76,1600
20181213,10030680,10.76,300
20181213,10030860,10.76,900
20181213,10030920,10.76,17
20181213,10030920,10.76,22306
20181213,10030920,10.76,2000
20181213,10030920,10.76,1500
20181213,10030920,10.76,100
20181213,10031070,10.76,3800
20181213,10031180,10.76,1300
20181213,10031420,10.75,300
20181213,10031700,10.75,200
20181213,10032300,10.75,7
20181213,10032490,10.75,400
20181213,10032550,10.76,100
20181213,10032600,10.76,200
20181213,10032630,10.75,3300
20181213,10032680,10.75,300
20181213,10032690,10.75,12
20181213,10032730,10.75,2081
20181213,10032730,10.75,300
20181213,10032730,10.75,5000
20181213,10032730,10.75,5700
20181213,10032730,10.75,2000
20181213,10032730,10.75,10000
20181213,10032730,10.75,5000
20181213,10032730,10.75,700
20181213,10032730,10.75,300
20181213,10032910,10.74,17
20181213,10032940,10.74,463
20181213,10032940,10.74,100
20181213,10032940,10.74,100
20181213,10032940,10.74,200
20181213,10032940,10.74,300
20181213,10032940,10.74,237
20181213,10033000,10.75,6519
20181213,10033000,10.75,481
20181213,10033220,10.75,1119
20181213,10033220,10.76,5381
20181213,10033250,10.74,135
20181213,10033630,10.75,1400
20181213,10033660,10.75,100
20181213,10033690,10.74,28
20181213,10033690,10.74,272
20181213,10033790,10.74,17
20181213,10034010,10.74,100
20181213,10034090,10.74,12
20181213,10034130,10.74,1599
20181213,10034130,10.74,401
20181213,10034190,10.75,3100
20181213,10034190,10.75,300
20181213,10034200,10.74,1800
20181213,10034230,10.74,18
20181213,10034290,10.74,400
20181213,10034310,10.74,2800
20181213,10034340,10.75,100
20181213,10034390,10.75,400
20181213,10034490,10.76,1400
20181213,10034500,10.75,500
20181213,10034670,10.75,300
20181213,10034990,10.76,200
20181213,10035680,10.75,300
20181213,10035830,10.75,700
20181213,10035850,10.76,800
20181213,10040000,10.76,900
20181213,10040060,10.75,1000
20181213,10040070,10.76,100
20181213,10040580,10.76,6500
20181213,10040690,10.76,1600
20181213,10040690,10.75,100
20181213,10040690,10.75,100
20181213,10040870,10.75,900
20181213,10040970,10.76,200
20181213,10040980,10.75,700
20181213,10040980,10.75,700
20181213,10041320,10.75,600
20181213,10041380,10.75,300
20181213,10041520,10.75,400
20181213,10041680,10.75,300
20181213,10042120,10.76,200
20181213,10042680,10.75,300
20181213,10042860,10.75,200
20181213,10042890,10.75,48
20181213,10042940,10.75,252
20181213,10042940,10.75,100
20181213,10042940,10.75,48
20181213,10043110,10.75,300
20181213,10043190,10.76,100
20181213,10043300,10.76,900
20181213,10043410,10.76,413
20181213,10043410,10.76,5987
20181213,10043430,10.76,1013
20181213,10043430,10.76,100
20181213,10043430,10.76,700
20181213,10043430,10.76,187
20181213,10043670,10.76,1600
20181213,10043680,10.75,100
20181213,10043680,10.75,200
20181213,10043870,10.76,5500
20181213,10044010,10.76,1000
20181213,10044120,10.75,300
20181213,10044120,10.75,100
20181213,10044200,10.75,1800
20181213,10044320,10.75,600
20181213,10044470,10.75,300
20181213,10044480,10.76,200
20181213,10044690,10.75,200
20181213,10045320,10.76,5600
20181213,10045530,10.76,913
20181213,10045530,10.76,100
20181213,10045530,10.76,100
20181213,10045530,10.76,487
20181213,10045590,10.76,100
20181213,10045720,10.75,300
20181213,10045810,10.75,500
20181213,10045990,10.75,20
20181213,10045990,10.76,200
20181213,10050080,10.75,1000
20181213,10050360,10.76,213
20181213,10050360,10.76,100
20181213,10050360,10.76,200
20181213,10050360,10.76,100
20181213,10050360,10.76,100
20181213,10050360,10.76,1387
20181213,10050420,10.76,2413
20181213,10050420,10.76,300
20181213,10050420,10.76,300
20181213,10050480,10.77,3400
20181213,10050480,10.77,100
20181213,10050480,10.77,200
20181213,10050480,10.77,100
20181213,10050480,10.77,100
20181213,10050480,10.77,2000
20181213,10050590,10.77,600
20181213,10050590,10.76,1000
20181213,10050710,10.76,300
20181213,10050790,10.78,200
20181213,10050790,10.78,600
20181213,10050790,10.78,500
20181213,10050790,10.78,1300
20181213,10050880,10.77,700
20181213,10050880,10.76,200
20181213,10051330,10.76,900
20181213,10051330,10.76,200
20181213,10051390,10.77,700
20181213,10051390,10.78,500
20181213,10051470,10.75,300
20181213,10051580,10.75,400
20181213,10051610,10.75,1400
20181213,10051670,10.75,155
20181213,10051690,10.77,300
20181213,10051800,10.77,3000
20181213,10051990,10.78,1600
20181213,10052080,10.77,200
20181213,10052380,10.77,100
20181213,10052390,10.77,400
20181213,10052390,10.77,100
20181213,10052670,10.77,300
20181213,10052680,10.77,100
20181213,10052680,10.77,100
20181213,10052690,10.77,100
20181213,10052840,10.77,1000
20181213,10052840,10.77,200
20181213,10052840,10.77,300
20181213,10052840,10.77,100
20181213,10052870,10.77,100
20181213,10053120,10.76,300
20181213,10053230,10.76,100
20181213,10053230,10.75,100
20181213,10053230,10.75,100
20181213,10053540,10.77,6500
20181213,10053670,10.75,200
20181213,10053910,10.77,1800
20181213,10054110,10.77,200
20181213,10054210,10.75,1800
20181213,10054310,10.75,500
20181213,10054360,10.75,400
20181213,10054420,10.75,300
20181213,10054680,10.75,300
20181213,10055170,10.77,100
20181213,10055530,10.77,100
20181213,10055680,10.76,300
20181213,10055720,10.77,200
20181213,10055800,10.76,91
20181213,10055820,10.76,1000
20181213,10055970,10.77,5500
20181213,10060020,10.77,200
20181213,10060100,10.76,1000
20181213,10060140,10.77,1500
20181213,10060170,10.76,200
20181213,10060170,10.76,6409
20181213,10060170,10.76,1400
20181213,10060170,10.76,591
20181213,10060170,10.77,2000
20181213,10060380,10.76,1600
20181213,10060420,10.77,200
20181213,10060420,10.77,100
20181213,10060420,10.77,900
20181213,10060420,10.78,5200
20181213,10060570,10.77,100
20181213,10060690,10.77,300
20181213,10060750,10.77,100
20181213,10060760,10.77,56
20181213,10060890,10.77,900
20181213,10060910,10.78,3400
20181213,10060930,10.77,3900
20181213,10061090,10.78,900
20181213,10061230,10.77,144
20181213,10061230,10.77,100
20181213,10061230,10.77,100
20181213,10061230,10.77,56
20181213,10061280,10.78,200
20181213,10061390,10.77,44
20181213,10061390,10.77,800
20181213,10061590,10.76,400
20181213,10062280,10.77,100
20181213,10062300,10.77,456
20181213,10062300,10.77,200
20181213,10062300,10.77,300
20181213,10062300,10.77,1300
20181213,10062530,10.77,300
20181213,10062680,10.77,300
20181213,10062690,10.78,100
20181213,10062830,10.77,600
20181213,10062910,10.77,600
20181213,10063060,10.77,400
20181213,10063090,10.78,1100
20181213,10063120,10.77,300
20181213,10063280,10.78,3900
20181213,10063280,10.78,2600
20181213,10063420,10.77,3900
20181213,10063420,10.78,1200
20181213,10063500,10.78,200
20181213,10063610,10.77,200
20181213,10063680,10.77,144
20181213,10063680,10.77,156
20181213,10064010,10.78,900
20181213,10064230,10.77,1344
20181213,10064230,10.77,356
20181213,10064300,10.77,1000
20181213,10064420,10.77,900
20181213,10064500,10.78,100
20181213,10064690,10.77,300
20181213,10064720,10.77,700
20181213,10064760,10.77,400
20181213,10064910,10.78,900
20181213,10065650,10.77,44
20181213,10065650,10.77,900
20181213,10065650,10.77,1100
20181213,10065650,10.77,956
20181213,10065670,10.78,200
20181213,10065680,10.77,300
20181213,10065850,10.77,244
20181213,10065850,10.77,56
20181213,10070030,10.77,300
20181213,10070130,10.77,400
20181213,10070130,10.77,600
20181213,10070290,10.77,1000
20181213,10070290,10.77,300
20181213,10070380,10.77,300
20181213,10070560,10.77,6300
20181213,10070600,10.77,1100
20181213,10070630,10.76,500
20181213,10070630,10.76,1000
20181213,10070630,10.76,100
20181213,10070680,10.76,200
20181213,10070810,10.77,1400
20181213,10070820,10.77,100
20181213,10070890,10.77,800
20181213,10070930,10.77,200
20181213,10071050,10.77,700
20181213,10071050,10.78,200
20181213,10071130,10.77,800
20181213,10071150,10.77,29
20181213,10071410,10.77,171
20181213,10071410,10.77,229
20181213,10071420,10.78,3700
20181213,10071420,10.78,200
20181213,10071540,10.77,300
20181213,10071680,10.77,300
20181213,10071750,10.78,1300
20181213,10071880,10.78,100
20181213,10072350,10.77,700
20181213,10072480,10.77,1400
20181213,10072600,10.77,1000
20181213,10072680,10.77,300
20181213,10072980,10.77,400
20181213,10073080,10.78,200
20181213,10073160,10.77,871
20181213,10073160,10.77,700
20181213,10073160,10.77,100
20181213,10073160,10.77,1300
20181213,10073160,10.77,100
20181213,10073160,10.77,1229
20181213,10073220,10.78,800
20181213,10073390,10.78,800
20181213,10073430,10.78,5800
20181213,10073650,10.78,2100
20181213,10073670,10.77,100
20181213,10073670,10.77,200
20181213,10073680,10.78,1000
20181213,10073840,10.77,300
20181213,10073870,10.78,4500
20181213,10074030,10.78,100
20181213,10074090,10.78,1300
20181213,10074350,10.77,100
20181213,10074350,10.77,800
20181213,10074550,10.77,300
20181213,10074680,10.77,200
20181213,10074910,10.77,400
20181213,10074950,10.77,12
20181213,10075080,10.77,300
20181213,10075130,10.77,300
20181213,10075300,10.78,200
20181213,10075680,10.77,300
20181213,10075850,10.77,400
20181213,10075990,10.77,288
20181213,10075990,10.77,700
20181213,10075990,10.77,300
20181213,10075990,10.77,3100
20181213,10075990,10.77,1500
20181213,10075990,10.77,1500
20181213,10080070,10.77,300
20181213,10080120,10.77,1900
20181213,10080140,10.77,200
20181213,10080150,10.76,200
20181213,10080150,10.76,800
20181213,10080280,10.77,1000
20181213,10080430,10.76,300
20181213,10080670,10.76,300
20181213,10080910,10.76,900
20181213,10081180,10.76,5800
20181213,10081350,10.76,200
20181213,10081350,10.76,500
20181213,10081410,10.77,1700
20181213,10081460,10.77,100
20181213,10081600,10.76,31
20181213,10081680,10.76,300
20181213,10081720,10.76,469
20181213,10081720,10.76,300
20181213,10081720,10.76,600
20181213,10081720,10.75,31
20181213,10081720,10.75,600
20181213,10081790,10.75,400
20181213,10082140,10.75,3
20181213,10082530,10.76,200
20181213,10082540,10.75,400
20181213,10082590,10.75,600
20181213,10082630,10.75,122
20181213,10082680,10.75,300
20181213,10082930,10.76,1000
20181213,10083030,10.75,400
20181213,10083440,10.76,100
20181213,10083620,10.76,1400
20181213,10083670,10.75,200
20181213,10083810,10.75,2
20181213,10084310,10.75,200
20181213,10084340,10.75,13
20181213,10084530,10.75,600
20181213,10084600,10.75,400
20181213,10084690,10.75,300
